LOCATION,DateTime,DO.mgL,Temp.F
TLSAC,3/16/2022 20:44,10.45,59.54
TLSAC,3/16/2022 20:59,10.44,59.47
TLSAC,3/16/2022 21:14,10.41,59.4
TLSAC,3/16/2022 21:29,10.4,59.32
TLSAC,3/16/2022 21:44,10.43,59.25
TLSAC,3/16/2022 21:59,10.39,59.18
TLSAC,3/16/2022 22:14,10.41,59.11
TLSAC,3/16/2022 22:29,10.35,59.04
TLSAC,3/16/2022 22:44,10.34,58.96
TLSAC,3/16/2022 22:59,10.37,58.89
TLSAC,3/16/2022 23:14,10.31,58.82
TLSAC,3/16/2022 23:29,10.35,58.75
TLSAC,3/16/2022 23:44,10.28,58.68
TLSAC,3/16/2022 23:59,10.28,58.64
TLSAC,3/17/2022 0:14,10.33,58.57
TLSAC,3/17/2022 0:29,10.27,58.5
TLSAC,3/17/2022 0:44,10.25,58.42
TLSAC,3/17/2022 0:59,10.24,58.35
TLSAC,3/17/2022 1:14,10.27,58.32
TLSAC,3/17/2022 1:29,10.25,58.24
TLSAC,3/17/2022 1:44,10.26,58.21
TLSAC,3/17/2022 1:59,10.24,58.14
TLSAC,3/17/2022 2:14,10.21,58.1
TLSAC,3/17/2022 2:29,10.19,58.06
TLSAC,3/17/2022 2:44,10.18,58.03
TLSAC,3/17/2022 2:59,10.18,57.99
TLSAC,3/17/2022 3:14,10.19,57.99
TLSAC,3/17/2022 3:29,10.14,57.96
TLSAC,3/17/2022 3:44,10.16,57.92
TLSAC,3/17/2022 3:59,10.15,57.96
TLSAC,3/17/2022 4:14,10.14,57.96
TLSAC,3/17/2022 4:29,10.12,57.96
TLSAC,3/17/2022 4:44,10.13,57.99
TLSAC,3/17/2022 4:59,10.13,57.99
TLSAC,3/17/2022 5:14,10.12,58.03
TLSAC,3/17/2022 5:29,10.12,58.06
TLSAC,3/17/2022 5:44,10.13,58.1
TLSAC,3/17/2022 5:59,10.12,58.14
TLSAC,3/17/2022 6:14,10.14,58.17
TLSAC,3/17/2022 6:29,10.11,58.17
TLSAC,3/17/2022 6:44,10.09,58.21
TLSAC,3/17/2022 6:59,10.08,58.24
TLSAC,3/17/2022 7:14,10.06,58.24
TLSAC,3/17/2022 7:29,10.08,58.28
TLSAC,3/17/2022 7:44,10.07,58.28
TLSAC,3/17/2022 7:59,10.09,58.32
TLSAC,3/17/2022 8:14,10.08,58.32
TLSAC,3/17/2022 8:29,10.08,58.32
TLSAC,3/17/2022 8:44,10.11,58.35
TLSAC,3/17/2022 8:59,10.11,58.35
TLSAC,3/17/2022 9:14,10.12,58.39
TLSAC,3/17/2022 9:29,10.16,58.42
TLSAC,3/17/2022 9:44,10.16,58.5
TLSAC,3/17/2022 9:59,10.2,58.57
TLSAC,3/17/2022 10:14,10.2,58.6
TLSAC,3/17/2022 10:29,10.24,58.6
TLSAC,3/17/2022 10:44,10.24,58.68
TLSAC,3/17/2022 10:59,10.27,58.75
TLSAC,3/17/2022 11:14,10.29,58.82
TLSAC,3/17/2022 11:29,10.33,58.93
TLSAC,3/17/2022 11:44,10.36,59
TLSAC,3/17/2022 11:59,10.37,59.14
TLSAC,3/17/2022 12:14,10.41,59.18
TLSAC,3/17/2022 12:29,10.41,59.25
TLSAC,3/17/2022 12:44,10.41,59.32
TLSAC,3/17/2022 12:59,10.45,59.47
TLSAC,3/17/2022 13:14,10.52,59.54
TLSAC,3/17/2022 13:29,10.58,59.65
TLSAC,3/17/2022 13:44,10.49,59.72
TLSAC,3/17/2022 13:59,10.45,59.76
TLSAC,3/17/2022 14:14,10.5,59.83
TLSAC,3/17/2022 14:29,10.43,59.83
TLSAC,3/17/2022 14:44,10.46,59.86
TLSAC,3/17/2022 14:59,10.44,59.94
TLSAC,3/17/2022 15:14,10.45,59.97
TLSAC,3/17/2022 15:29,10.46,60.01
TLSAC,3/17/2022 15:44,10.48,60.04
TLSAC,3/17/2022 15:59,10.46,60.08
TLSAC,3/17/2022 16:14,10.5,60.12
TLSAC,3/17/2022 16:29,10.5,60.12
TLSAC,3/17/2022 16:44,10.54,60.15
TLSAC,3/17/2022 16:59,10.51,60.15
TLSAC,3/17/2022 17:14,10.5,60.15
TLSAC,3/17/2022 17:29,10.54,60.15
TLSAC,3/17/2022 17:44,10.51,60.15
TLSAC,3/17/2022 17:59,10.54,60.15
TLSAC,3/17/2022 18:14,10.51,60.15
TLSAC,3/17/2022 18:29,10.48,60.15
TLSAC,3/17/2022 18:44,10.51,60.15
TLSAC,3/17/2022 18:59,10.43,60.12
TLSAC,3/17/2022 19:14,10.45,60.12
TLSAC,3/17/2022 19:29,10.44,60.08
TLSAC,3/17/2022 19:44,10.38,60.04
TLSAC,3/17/2022 19:59,10.41,60.01
TLSAC,3/17/2022 20:14,10.41,59.94
TLSAC,3/17/2022 20:29,10.38,59.9
TLSAC,3/17/2022 20:44,10.4,59.86
TLSAC,3/17/2022 20:59,10.34,59.79
TLSAC,3/17/2022 21:14,10.31,59.72
TLSAC,3/17/2022 21:29,10.33,59.65
TLSAC,3/17/2022 21:44,10.3,59.58
TLSAC,3/17/2022 21:59,10.29,59.5
TLSAC,3/17/2022 22:14,10.27,59.43
TLSAC,3/17/2022 22:29,10.28,59.36
TLSAC,3/17/2022 22:44,10.26,59.29
TLSAC,3/17/2022 22:59,10.24,59.22
TLSAC,3/17/2022 23:14,10.28,59.14
TLSAC,3/17/2022 23:29,10.28,59.07
TLSAC,3/17/2022 23:44,10.26,59
TLSAC,3/17/2022 23:59,10.2,58.96
TLSAC,3/18/2022 0:14,10.25,58.89
TLSAC,3/18/2022 0:29,10.23,58.82
TLSAC,3/18/2022 0:44,10.22,58.78
TLSAC,3/18/2022 0:59,10.18,58.71
TLSAC,3/18/2022 1:14,10.19,58.64
TLSAC,3/18/2022 1:29,10.22,58.6
TLSAC,3/18/2022 1:44,10.2,58.57
TLSAC,3/18/2022 1:59,10.18,58.5
TLSAC,3/18/2022 2:14,10.21,58.46
TLSAC,3/18/2022 2:29,10.19,58.42
TLSAC,3/18/2022 2:44,10.18,58.39
TLSAC,3/18/2022 2:59,10.11,58.35
TLSAC,3/18/2022 3:14,10.13,58.32
TLSAC,3/18/2022 3:29,10.12,58.28
TLSAC,3/18/2022 3:44,10.14,58.24
TLSAC,3/18/2022 3:59,10.11,58.24
TLSAC,3/18/2022 4:14,10.15,58.24
TLSAC,3/18/2022 4:29,10.11,58.24
TLSAC,3/18/2022 4:44,10.1,58.24
TLSAC,3/18/2022 4:59,10.13,58.24
TLSAC,3/18/2022 5:14,10.08,58.24
TLSAC,3/18/2022 5:29,10.1,58.28
TLSAC,3/18/2022 5:44,10.1,58.28
TLSAC,3/18/2022 5:59,10.07,58.28
TLSAC,3/18/2022 6:14,10.12,58.32
TLSAC,3/18/2022 6:29,10.09,58.32
TLSAC,3/18/2022 6:44,10.08,58.35
TLSAC,3/18/2022 6:59,10.12,58.39
TLSAC,3/18/2022 7:14,10.1,58.42
TLSAC,3/18/2022 7:29,10.13,58.46
TLSAC,3/18/2022 7:44,10.15,58.53
TLSAC,3/18/2022 7:59,10.18,58.57
TLSAC,3/18/2022 8:14,10.18,58.64
TLSAC,3/18/2022 8:29,10.21,58.71
TLSAC,3/18/2022 8:44,10.2,58.78
TLSAC,3/18/2022 8:59,10.23,58.82
TLSAC,3/18/2022 9:14,10.24,58.89
TLSAC,3/18/2022 9:29,10.23,58.96
TLSAC,3/18/2022 9:44,10.25,59.04
TLSAC,3/18/2022 9:59,10.26,59.11
TLSAC,3/18/2022 10:14,10.27,59.18
TLSAC,3/18/2022 10:29,10.29,59.25
TLSAC,3/18/2022 10:44,10.29,59.32
TLSAC,3/18/2022 10:59,10.33,59.36
TLSAC,3/18/2022 11:14,10.39,59.47
TLSAC,3/18/2022 11:29,10.38,59.54
TLSAC,3/18/2022 11:44,10.38,59.61
TLSAC,3/18/2022 11:59,10.39,59.76
TLSAC,3/18/2022 12:14,10.41,59.83
TLSAC,3/18/2022 12:29,10.39,59.9
TLSAC,3/18/2022 12:44,10.43,60.01
TLSAC,3/18/2022 12:59,10.46,60.08
TLSAC,3/18/2022 13:14,10.44,60.19
TLSAC,3/18/2022 13:29,10.46,60.3
TLSAC,3/18/2022 13:44,10.49,60.37
TLSAC,3/18/2022 13:59,10.52,60.44
TLSAC,3/18/2022 14:14,10.48,60.48
TLSAC,3/18/2022 14:29,10.44,60.51
TLSAC,3/18/2022 14:44,10.46,60.58
TLSAC,3/18/2022 14:59,10.49,60.66
TLSAC,3/18/2022 15:14,10.49,60.69
TLSAC,3/18/2022 15:29,10.51,60.73
TLSAC,3/18/2022 15:44,10.51,60.76
TLSAC,3/18/2022 15:59,10.48,60.8
TLSAC,3/18/2022 16:14,10.49,60.84
TLSAC,3/18/2022 16:29,10.48,60.87
TLSAC,3/18/2022 16:44,10.5,60.87
TLSAC,3/18/2022 16:59,10.5,60.87
TLSAC,3/18/2022 17:14,10.52,60.87
TLSAC,3/18/2022 17:29,10.53,60.91
TLSAC,3/18/2022 17:44,10.52,60.91
TLSAC,3/18/2022 17:59,10.5,60.87
TLSAC,3/18/2022 18:14,10.49,60.87
TLSAC,3/18/2022 18:29,10.43,60.87
TLSAC,3/18/2022 18:44,10.44,60.84
TLSAC,3/18/2022 18:59,10.43,60.8
TLSAC,3/18/2022 19:14,10.39,60.76
TLSAC,3/18/2022 19:29,10.41,60.69
TLSAC,3/18/2022 19:44,10.39,60.66
TLSAC,3/18/2022 19:59,10.36,60.62
TLSAC,3/18/2022 20:14,10.35,60.55
TLSAC,3/18/2022 20:29,10.36,60.51
TLSAC,3/18/2022 20:44,10.34,60.44
TLSAC,3/18/2022 20:59,10.3,60.37
TLSAC,3/18/2022 21:14,10.28,60.3
TLSAC,3/18/2022 21:29,10.29,60.22
TLSAC,3/18/2022 21:44,10.28,60.19
TLSAC,3/18/2022 21:59,10.24,60.12
TLSAC,3/18/2022 22:14,10.2,60.04
TLSAC,3/18/2022 22:29,10.18,60.01
TLSAC,3/18/2022 22:44,10.19,59.94
TLSAC,3/18/2022 22:59,10.14,59.86
TLSAC,3/18/2022 23:14,10.2,59.79
TLSAC,3/18/2022 23:29,10.14,59.76
TLSAC,3/18/2022 23:44,10.14,59.68
TLSAC,3/18/2022 23:59,10.14,59.61
TLSAC,3/19/2022 0:14,10.12,59.54
TLSAC,3/19/2022 0:29,10.1,59.5
TLSAC,3/19/2022 0:44,10.11,59.43
TLSAC,3/19/2022 0:59,10.13,59.36
TLSAC,3/19/2022 1:14,10.08,59.32
TLSAC,3/19/2022 1:29,10.07,59.29
TLSAC,3/19/2022 1:44,10.09,59.22
TLSAC,3/19/2022 1:59,10.08,59.18
TLSAC,3/19/2022 2:14,10.1,59.14
TLSAC,3/19/2022 2:29,10.08,59.14
TLSAC,3/19/2022 2:44,10.09,59.11
TLSAC,3/19/2022 2:59,10.05,59.11
TLSAC,3/19/2022 3:14,10.09,59.11
TLSAC,3/19/2022 3:29,10.04,59.11
TLSAC,3/19/2022 3:44,10.01,59.14
TLSAC,3/19/2022 3:59,10.05,59.14
TLSAC,3/19/2022 4:14,10.03,59.14
TLSAC,3/19/2022 4:29,10.01,59.14
TLSAC,3/19/2022 4:44,9.98,59.18
TLSAC,3/19/2022 4:59,9.96,59.22
TLSAC,3/19/2022 5:14,10.04,59.22
TLSAC,3/19/2022 5:29,10.04,59.25
TLSAC,3/19/2022 5:44,10.01,59.29
TLSAC,3/19/2022 5:59,10.01,59.32
TLSAC,3/19/2022 6:14,9.98,59.32
TLSAC,3/19/2022 6:29,10.03,59.32
TLSAC,3/19/2022 6:44,10,59.36
TLSAC,3/19/2022 6:59,9.97,59.36
TLSAC,3/19/2022 7:14,9.95,59.36
TLSAC,3/19/2022 7:29,9.93,59.4
TLSAC,3/19/2022 7:44,9.93,59.4
TLSAC,3/19/2022 7:59,9.92,59.4
TLSAC,3/19/2022 8:14,9.94,59.4
TLSAC,3/19/2022 8:29,9.95,59.4
TLSAC,3/19/2022 8:44,9.96,59.4
TLSAC,3/19/2022 8:59,9.99,59.4
TLSAC,3/19/2022 9:14,10,59.4
TLSAC,3/19/2022 9:29,10.05,59.4
TLSAC,3/19/2022 9:44,10.05,59.43
TLSAC,3/19/2022 9:59,10.06,59.47
TLSAC,3/19/2022 10:14,10.08,59.47
TLSAC,3/19/2022 10:29,10.09,59.47
TLSAC,3/19/2022 10:44,10.15,59.47
TLSAC,3/19/2022 10:59,10.15,59.54
TLSAC,3/19/2022 11:14,10.18,59.61
TLSAC,3/19/2022 11:29,10.18,59.68
TLSAC,3/19/2022 11:44,10.23,59.72
TLSAC,3/19/2022 11:59,10.27,59.79
TLSAC,3/19/2022 12:14,10.26,59.79
TLSAC,3/19/2022 12:29,10.26,59.83
TLSAC,3/19/2022 12:44,10.29,59.86
TLSAC,3/19/2022 12:59,10.31,59.9
TLSAC,3/19/2022 13:14,10.29,59.9
TLSAC,3/19/2022 13:29,10.28,59.9
TLSAC,3/19/2022 13:44,10.27,59.9
TLSAC,3/19/2022 13:59,10.29,59.9
TLSAC,3/19/2022 14:14,10.34,59.94
TLSAC,3/19/2022 14:29,10.34,59.94
TLSAC,3/19/2022 14:44,10.3,59.97
TLSAC,3/19/2022 14:59,10.33,59.97
TLSAC,3/19/2022 15:14,10.31,59.97
TLSAC,3/19/2022 15:29,10.34,59.97
TLSAC,3/19/2022 15:44,10.35,60.01
TLSAC,3/19/2022 15:59,10.37,60.04
TLSAC,3/19/2022 16:14,10.37,60.08
TLSAC,3/19/2022 16:29,10.39,60.08
TLSAC,3/19/2022 16:44,10.4,60.12
TLSAC,3/19/2022 16:59,10.4,60.15
TLSAC,3/19/2022 17:14,10.43,60.19
TLSAC,3/19/2022 17:29,10.42,60.19
TLSAC,3/19/2022 17:44,10.37,60.19
TLSAC,3/19/2022 17:59,10.36,60.15
TLSAC,3/19/2022 18:14,10.36,60.12
TLSAC,3/19/2022 18:29,10.36,60.04
TLSAC,3/19/2022 18:44,10.33,60.01
TLSAC,3/19/2022 18:59,10.31,59.97
TLSAC,3/19/2022 19:14,10.28,59.94
TLSAC,3/19/2022 19:29,10.27,59.86
TLSAC,3/19/2022 19:44,10.24,59.83
TLSAC,3/19/2022 19:59,10.23,59.79
TLSAC,3/19/2022 20:14,10.26,59.76
TLSAC,3/19/2022 20:29,10.24,59.72
TLSAC,3/19/2022 20:44,10.25,59.68
TLSAC,3/19/2022 20:59,10.22,59.61
TLSAC,3/19/2022 21:14,10.2,59.58
TLSAC,3/19/2022 21:29,10.21,59.54
TLSAC,3/19/2022 21:44,10.14,59.5
TLSAC,3/19/2022 21:59,10.19,59.43
TLSAC,3/19/2022 22:14,10.19,59.36
TLSAC,3/19/2022 22:29,10.15,59.32
TLSAC,3/19/2022 22:44,10.14,59.25
TLSAC,3/19/2022 22:59,10.14,59.22
TLSAC,3/19/2022 23:14,10.15,59.14
TLSAC,3/19/2022 23:29,10.09,59.11
TLSAC,3/19/2022 23:44,10.12,59.04
TLSAC,3/19/2022 23:59,10.13,58.96
TLSAC,3/20/2022 0:14,10.1,58.89
TLSAC,3/20/2022 0:29,10.05,58.82
TLSAC,3/20/2022 0:44,10.05,58.75
TLSAC,3/20/2022 0:59,10.06,58.68
TLSAC,3/20/2022 1:14,10.07,58.64
TLSAC,3/20/2022 1:29,10.07,58.6
TLSAC,3/20/2022 1:44,10,58.53
TLSAC,3/20/2022 1:59,10.07,58.5
TLSAC,3/20/2022 2:14,10.07,58.46
TLSAC,3/20/2022 2:29,10.09,58.42
TLSAC,3/20/2022 2:44,10.06,58.39
TLSAC,3/20/2022 2:59,10.05,58.35
TLSAC,3/20/2022 3:14,10.07,58.32
TLSAC,3/20/2022 3:29,10.05,58.28
TLSAC,3/20/2022 3:44,10.03,58.28
TLSAC,3/20/2022 3:59,10,58.28
TLSAC,3/20/2022 4:14,10.06,58.24
TLSAC,3/20/2022 4:29,10.05,58.24
TLSAC,3/20/2022 4:44,10.06,58.21
TLSAC,3/20/2022 4:59,10.07,58.24
TLSAC,3/20/2022 5:14,10.04,58.21
TLSAC,3/20/2022 5:29,9.96,58.21
TLSAC,3/20/2022 5:44,10.05,58.21
TLSAC,3/20/2022 5:59,10.04,58.21
TLSAC,3/20/2022 6:14,9.97,58.21
TLSAC,3/20/2022 6:29,10.03,58.21
TLSAC,3/20/2022 6:44,10.04,58.17
TLSAC,3/20/2022 6:59,10.05,58.17
TLSAC,3/20/2022 7:14,10.06,58.17
TLSAC,3/20/2022 7:29,10.06,58.17
TLSAC,3/20/2022 7:44,10.08,58.21
TLSAC,3/20/2022 7:59,10.1,58.24
TLSAC,3/20/2022 8:14,10.12,58.28
TLSAC,3/20/2022 8:29,10.14,58.28
TLSAC,3/20/2022 8:44,10.15,58.32
TLSAC,3/20/2022 8:59,10.16,58.35
TLSAC,3/20/2022 9:14,10.21,58.39
TLSAC,3/20/2022 9:29,10.21,58.42
TLSAC,3/20/2022 9:44,10.22,58.46
TLSAC,3/20/2022 9:59,10.24,58.53
TLSAC,3/20/2022 10:14,10.25,58.6
TLSAC,3/20/2022 10:29,10.27,58.68
TLSAC,3/20/2022 10:44,10.28,58.71
TLSAC,3/20/2022 10:59,10.31,58.82
TLSAC,3/20/2022 11:14,10.31,58.89
TLSAC,3/20/2022 11:29,10.35,58.96
TLSAC,3/20/2022 11:44,10.34,59.04
TLSAC,3/20/2022 11:59,10.37,59.14
TLSAC,3/20/2022 12:14,10.38,59.18
TLSAC,3/20/2022 12:29,10.4,59.25
TLSAC,3/20/2022 12:44,10.43,59.32
TLSAC,3/20/2022 12:59,10.41,59.4
TLSAC,3/20/2022 13:14,10.45,59.5
TLSAC,3/20/2022 13:29,10.45,59.58
TLSAC,3/20/2022 13:44,10.48,59.61
TLSAC,3/20/2022 13:59,10.49,59.68
TLSAC,3/20/2022 14:14,10.48,59.76
TLSAC,3/20/2022 14:29,10.5,59.76
TLSAC,3/20/2022 14:44,10.52,59.76
TLSAC,3/20/2022 14:59,10.49,59.79
TLSAC,3/20/2022 15:14,10.5,59.83
TLSAC,3/20/2022 15:29,10.53,59.86
TLSAC,3/20/2022 15:44,10.51,59.86
TLSAC,3/20/2022 15:59,10.52,59.86
TLSAC,3/20/2022 16:14,10.5,59.83
TLSAC,3/20/2022 16:29,10.52,59.83
TLSAC,3/20/2022 16:44,10.53,59.79
TLSAC,3/20/2022 16:59,10.51,59.76
TLSAC,3/20/2022 17:14,10.52,59.72
TLSAC,3/20/2022 17:29,10.49,59.68
TLSAC,3/20/2022 17:44,10.44,59.68
TLSAC,3/20/2022 17:59,10.49,59.65
TLSAC,3/20/2022 18:14,10.51,59.61
TLSAC,3/20/2022 18:29,10.49,59.54
TLSAC,3/20/2022 18:44,10.5,59.5
TLSAC,3/20/2022 18:59,10.45,59.47
TLSAC,3/20/2022 19:14,10.46,59.4
TLSAC,3/20/2022 19:29,10.44,59.32
TLSAC,3/20/2022 19:44,10.42,59.29
TLSAC,3/20/2022 19:59,10.45,59.22
TLSAC,3/20/2022 20:14,10.42,59.14
TLSAC,3/20/2022 20:29,10.38,59.07
TLSAC,3/20/2022 20:44,10.39,59
TLSAC,3/20/2022 20:59,10.37,58.93
TLSAC,3/20/2022 21:14,10.36,58.86
TLSAC,3/20/2022 21:29,10.29,58.78
TLSAC,3/20/2022 21:44,10.34,58.71
TLSAC,3/20/2022 21:59,10.33,58.64
TLSAC,3/20/2022 22:14,10.29,58.57
TLSAC,3/20/2022 22:29,10.3,58.5
TLSAC,3/20/2022 22:44,10.3,58.42
TLSAC,3/20/2022 22:59,10.3,58.35
TLSAC,3/20/2022 23:14,10.27,58.28
TLSAC,3/20/2022 23:29,10.27,58.21
TLSAC,3/20/2022 23:44,10.26,58.14
TLSAC,3/20/2022 23:59,10.25,58.1
TLSAC,3/21/2022 0:14,10.21,58.03
TLSAC,3/21/2022 0:29,10.21,57.99
TLSAC,3/21/2022 0:44,10.21,57.96
TLSAC,3/21/2022 0:59,10.22,57.88
TLSAC,3/21/2022 1:14,10.21,57.85
TLSAC,3/21/2022 1:29,10.15,57.78
TLSAC,3/21/2022 1:44,10.21,57.74
TLSAC,3/21/2022 1:59,10.19,57.7
TLSAC,3/21/2022 2:14,10.19,57.67
TLSAC,3/21/2022 2:29,10.13,57.63
TLSAC,3/21/2022 2:44,10.14,57.6
TLSAC,3/21/2022 2:59,10.15,57.6
TLSAC,3/21/2022 3:14,10.11,57.56
TLSAC,3/21/2022 3:29,10.19,57.56
TLSAC,3/21/2022 3:44,10.14,57.56
TLSAC,3/21/2022 3:59,10.14,57.56
TLSAC,3/21/2022 4:14,10.13,57.52
TLSAC,3/21/2022 4:29,10.1,57.52
TLSAC,3/21/2022 4:44,10.13,57.52
TLSAC,3/21/2022 4:59,10.1,57.52
TLSAC,3/21/2022 5:14,10.1,57.52
TLSAC,3/21/2022 5:29,10.12,57.56
TLSAC,3/21/2022 5:44,10.14,57.56
TLSAC,3/21/2022 5:59,10.13,57.6
TLSAC,3/21/2022 6:14,10.08,57.56
TLSAC,3/21/2022 6:29,10.14,57.6
TLSAC,3/21/2022 6:44,10.15,57.6
TLSAC,3/21/2022 6:59,10.15,57.63
TLSAC,3/21/2022 7:14,10.11,57.67
TLSAC,3/21/2022 7:29,10.15,57.67
TLSAC,3/21/2022 7:44,10.18,57.7
TLSAC,3/21/2022 7:59,10.2,57.74
TLSAC,3/21/2022 8:14,10.22,57.81
TLSAC,3/21/2022 8:29,10.22,57.85
TLSAC,3/21/2022 8:44,10.26,57.92
TLSAC,3/21/2022 8:59,10.27,57.96
TLSAC,3/21/2022 9:14,10.29,58.03
TLSAC,3/21/2022 9:29,10.39,58.03
TLSAC,3/21/2022 9:44,10.36,58.21
TLSAC,3/21/2022 9:59,10.34,58.28
TLSAC,3/21/2022 10:14,10.36,58.32
TLSAC,3/21/2022 10:29,10.38,58.42
TLSAC,3/21/2022 10:44,10.4,58.5
TLSAC,3/21/2022 10:59,10.42,58.57
TLSAC,3/21/2022 11:14,10.43,58.68
TLSAC,3/21/2022 11:29,10.45,58.75
TLSAC,3/21/2022 11:44,10.5,58.82
TLSAC,3/21/2022 11:59,10.48,58.93
TLSAC,3/21/2022 12:14,10.52,59
TLSAC,3/21/2022 12:29,10.53,59.11
TLSAC,3/21/2022 12:44,10.57,59.18
TLSAC,3/21/2022 12:59,10.59,59.29
TLSAC,3/21/2022 13:14,10.6,59.36
TLSAC,3/21/2022 13:29,10.6,59.43
TLSAC,3/21/2022 13:44,10.61,59.5
TLSAC,3/21/2022 13:59,10.64,59.58
TLSAC,3/21/2022 14:14,10.64,59.61
TLSAC,3/21/2022 14:29,10.66,59.65
TLSAC,3/21/2022 14:44,10.67,59.72
TLSAC,3/21/2022 14:59,10.67,59.79
TLSAC,3/21/2022 15:14,10.67,59.83
TLSAC,3/21/2022 15:29,10.68,59.86
TLSAC,3/21/2022 15:44,10.69,59.9
TLSAC,3/21/2022 15:59,10.68,59.94
TLSAC,3/21/2022 16:14,10.71,59.97
TLSAC,3/21/2022 16:29,10.69,59.97
TLSAC,3/21/2022 16:44,10.7,59.97
TLSAC,3/21/2022 16:59,10.7,60.01
TLSAC,3/21/2022 17:14,10.6,60.01
TLSAC,3/21/2022 17:29,10.65,60.01
TLSAC,3/21/2022 17:44,10.67,60.04
TLSAC,3/21/2022 17:59,10.65,60.04
TLSAC,3/21/2022 18:14,10.64,60.04
TLSAC,3/21/2022 18:29,10.64,60.01
TLSAC,3/21/2022 18:44,10.63,60.01
TLSAC,3/21/2022 18:59,10.61,59.97
TLSAC,3/21/2022 19:14,10.57,59.94
TLSAC,3/21/2022 19:29,10.59,59.9
TLSAC,3/21/2022 19:44,10.54,59.83
TLSAC,3/21/2022 19:59,10.53,59.79
TLSAC,3/21/2022 20:14,10.53,59.72
TLSAC,3/21/2022 20:29,10.52,59.65
TLSAC,3/21/2022 20:44,10.51,59.58
TLSAC,3/21/2022 20:59,10.46,59.5
TLSAC,3/21/2022 21:14,10.46,59.47
TLSAC,3/21/2022 21:29,10.44,59.36
TLSAC,3/21/2022 21:44,10.44,59.29
TLSAC,3/21/2022 21:59,10.44,59.22
TLSAC,3/21/2022 22:14,10.4,59.14
TLSAC,3/21/2022 22:29,10.38,59.07
TLSAC,3/21/2022 22:44,10.41,59
TLSAC,3/21/2022 22:59,10.4,58.96
TLSAC,3/21/2022 23:14,10.38,58.89
TLSAC,3/21/2022 23:29,10.39,58.82
TLSAC,3/21/2022 23:44,10.38,58.75
TLSAC,3/21/2022 23:59,10.37,58.71
TLSAC,3/22/2022 0:14,10.36,58.64
TLSAC,3/22/2022 0:29,10.36,58.57
TLSAC,3/22/2022 0:44,10.35,58.53
TLSAC,3/22/2022 0:59,10.36,58.46
TLSAC,3/22/2022 1:14,10.36,58.42
TLSAC,3/22/2022 1:29,10.36,58.35
TLSAC,3/22/2022 1:44,10.35,58.32
TLSAC,3/22/2022 1:59,10.34,58.28
TLSAC,3/22/2022 2:14,10.35,58.24
TLSAC,3/22/2022 2:29,10.34,58.21
TLSAC,3/22/2022 2:44,10.34,58.17
TLSAC,3/22/2022 2:59,10.33,58.14
TLSAC,3/22/2022 3:14,10.35,58.14
TLSAC,3/22/2022 3:29,10.33,58.14
TLSAC,3/22/2022 3:44,10.31,58.14
TLSAC,3/22/2022 3:59,10.33,58.14
TLSAC,3/22/2022 4:14,10.34,58.14
TLSAC,3/22/2022 4:29,10.31,58.14
TLSAC,3/22/2022 4:44,10.3,58.17
TLSAC,3/22/2022 4:59,10.27,58.17
TLSAC,3/22/2022 5:14,10.26,58.21
TLSAC,3/22/2022 5:29,10.27,58.21
TLSAC,3/22/2022 5:44,10.28,58.24
TLSAC,3/22/2022 5:59,10.27,58.28
TLSAC,3/22/2022 6:14,10.25,58.28
TLSAC,3/22/2022 6:29,10.24,58.32
TLSAC,3/22/2022 6:44,10.26,58.35
TLSAC,3/22/2022 6:59,10.24,58.39
TLSAC,3/22/2022 7:14,10.24,58.42
TLSAC,3/22/2022 7:29,10.27,58.46
TLSAC,3/22/2022 7:44,10.28,58.5
TLSAC,3/22/2022 7:59,10.31,58.57
TLSAC,3/22/2022 8:14,10.33,58.64
TLSAC,3/22/2022 8:29,10.33,58.71
TLSAC,3/22/2022 8:44,10.35,58.78
TLSAC,3/22/2022 8:59,10.36,58.89
TLSAC,3/22/2022 9:14,10.38,58.96
TLSAC,3/22/2022 9:29,10.38,59.04
TLSAC,3/22/2022 9:44,10.41,59.11
TLSAC,3/22/2022 9:59,10.42,59.18
TLSAC,3/22/2022 10:14,10.45,59.29
TLSAC,3/22/2022 10:29,10.44,59.36
TLSAC,3/22/2022 10:44,10.48,59.47
TLSAC,3/22/2022 10:59,10.49,59.58
TLSAC,3/22/2022 11:14,10.51,59.65
TLSAC,3/22/2022 11:29,10.51,59.76
TLSAC,3/22/2022 11:44,10.53,59.86
TLSAC,3/22/2022 11:59,10.55,59.94
TLSAC,3/22/2022 12:14,10.56,60.01
TLSAC,3/22/2022 12:29,10.6,60.15
TLSAC,3/22/2022 12:44,10.6,60.26
TLSAC,3/22/2022 12:59,10.61,60.37
TLSAC,3/22/2022 13:14,10.66,60.44
TLSAC,3/22/2022 13:29,10.67,60.55
TLSAC,3/22/2022 13:44,10.66,60.62
TLSAC,3/22/2022 13:59,10.7,60.73
TLSAC,3/22/2022 14:14,10.68,60.76
TLSAC,3/22/2022 14:29,10.7,60.8
TLSAC,3/22/2022 14:44,10.68,60.87
TLSAC,3/22/2022 14:59,10.72,60.94
TLSAC,3/22/2022 15:14,10.72,61.02
TLSAC,3/22/2022 15:29,10.71,61.05
TLSAC,3/22/2022 15:44,10.7,61.09
TLSAC,3/22/2022 15:59,10.71,61.12
TLSAC,3/22/2022 16:14,10.75,61.16
