LOCATION,DateTime,DO.mgL,Temp.F
TLSAC,2022-02-09T12:44:00Z,11.84,51.62
TLSAC,2022-02-09T12:59:00Z,11.87,51.66
TLSAC,2022-02-09T13:14:00Z,11.89,51.73
TLSAC,2022-02-09T13:29:00Z,11.88,51.8
TLSAC,2022-02-09T13:44:00Z,11.89,51.87
TLSAC,2022-02-09T13:59:00Z,11.88,51.94
TLSAC,2022-02-09T14:14:00Z,11.88,51.98
TLSAC,2022-02-09T14:29:00Z,11.89,52.05
TLSAC,2022-02-09T14:44:00Z,11.88,52.05
TLSAC,2022-02-09T14:59:00Z,11.88,52.09
TLSAC,2022-02-09T15:14:00Z,11.9,52.12
TLSAC,2022-02-09T15:29:00Z,11.9,52.12
TLSAC,2022-02-09T15:44:00Z,11.9,52.16
TLSAC,2022-02-09T15:59:00Z,11.91,52.16
TLSAC,2022-02-09T16:14:00Z,11.9,52.16
TLSAC,2022-02-09T16:29:00Z,11.91,52.16
TLSAC,2022-02-09T16:44:00Z,11.91,52.16
TLSAC,2022-02-09T16:59:00Z,11.9,52.16
TLSAC,2022-02-09T17:14:00Z,11.91,52.16
TLSAC,2022-02-09T17:29:00Z,11.89,52.16
TLSAC,2022-02-09T17:44:00Z,11.89,52.16
TLSAC,2022-02-09T17:59:00Z,11.88,52.12
TLSAC,2022-02-09T18:14:00Z,11.87,52.12
TLSAC,2022-02-09T18:29:00Z,11.87,52.09
TLSAC,2022-02-09T18:44:00Z,11.85,52.05
TLSAC,2022-02-09T18:59:00Z,11.84,52.05
TLSAC,2022-02-09T19:14:00Z,11.84,52.02
TLSAC,2022-02-09T19:29:00Z,11.83,52.02
TLSAC,2022-02-09T19:44:00Z,11.8,51.98
TLSAC,2022-02-09T19:59:00Z,11.79,51.94
TLSAC,2022-02-09T20:14:00Z,11.78,51.91
TLSAC,2022-02-09T20:29:00Z,11.77,51.91
TLSAC,2022-02-09T20:44:00Z,11.76,51.87
TLSAC,2022-02-09T20:59:00Z,11.76,51.84
TLSAC,2022-02-09T21:14:00Z,11.74,51.8
TLSAC,2022-02-09T21:29:00Z,11.74,51.76
TLSAC,2022-02-09T21:44:00Z,11.72,51.73
TLSAC,2022-02-09T21:59:00Z,11.69,51.69
TLSAC,2022-02-09T22:14:00Z,11.69,51.66
TLSAC,2022-02-09T22:29:00Z,11.68,51.62
TLSAC,2022-02-09T22:44:00Z,11.68,51.58
TLSAC,2022-02-09T22:59:00Z,11.68,51.55
TLSAC,2022-02-09T23:14:00Z,11.68,51.51
TLSAC,2022-02-09T23:29:00Z,11.67,51.51
TLSAC,2022-02-09T23:44:00Z,11.65,51.48
TLSAC,2022-02-09T23:59:00Z,11.65,51.48
TLSAC,2022-02-10T00:14:00Z,11.64,51.44
TLSAC,2022-02-10T00:29:00Z,11.65,51.44
TLSAC,2022-02-10T00:44:00Z,11.63,51.4
TLSAC,2022-02-10T00:59:00Z,11.63,51.4
TLSAC,2022-02-10T01:14:00Z,11.63,51.4
TLSAC,2022-02-10T01:29:00Z,11.62,51.4
TLSAC,2022-02-10T01:44:00Z,11.61,51.44
TLSAC,2022-02-10T01:59:00Z,11.61,51.44
TLSAC,2022-02-10T02:14:00Z,11.61,51.44
TLSAC,2022-02-10T02:29:00Z,11.6,51.48
TLSAC,2022-02-10T02:44:00Z,11.59,51.48
TLSAC,2022-02-10T02:59:00Z,11.59,51.51
