LOCATION,DateTime,DO.mgL,Temp.F
RRSAC1,2/21/2019 13:15,10.82,48.27
RRSAC1,2/21/2019 13:30,10.96,47.7
RRSAC1,2/21/2019 13:45,10.98,47.62
RRSAC1,2/21/2019 14:00,10.98,47.62
RRSAC1,2/21/2019 14:15,10.99,47.62
RRSAC1,2/21/2019 14:30,10.98,47.66
RRSAC1,2/21/2019 14:45,10.98,47.66
RRSAC1,2/21/2019 15:00,10.98,47.7
RRSAC1,2/21/2019 15:15,10.98,47.73
RRSAC1,2/21/2019 15:30,10.98,47.73
RRSAC1,2/21/2019 15:45,10.98,47.77
RRSAC1,2/21/2019 16:00,10.97,47.77
RRSAC1,2/21/2019 16:15,10.97,47.8
RRSAC1,2/21/2019 16:30,10.97,47.8
RRSAC1,2/21/2019 16:45,10.97,47.8
RRSAC1,2/21/2019 17:00,10.97,47.84
RRSAC1,2/21/2019 17:15,10.96,47.84
RRSAC1,2/21/2019 17:30,10.96,47.84
RRSAC1,2/21/2019 17:45,10.96,47.84
RRSAC1,2/21/2019 18:00,10.96,47.84
RRSAC1,2/21/2019 18:15,10.95,47.88
RRSAC1,2/21/2019 18:30,10.95,47.88
RRSAC1,2/21/2019 18:45,10.95,47.88
RRSAC1,2/21/2019 19:00,10.94,47.88
RRSAC1,2/21/2019 19:15,10.94,47.88
RRSAC1,2/21/2019 19:30,10.94,47.88
RRSAC1,2/21/2019 19:45,10.93,47.91
RRSAC1,2/21/2019 20:00,10.93,47.91
RRSAC1,2/21/2019 20:15,10.93,47.91
RRSAC1,2/21/2019 20:30,10.93,47.91
RRSAC1,2/21/2019 20:45,10.9,47.91
RRSAC1,2/21/2019 21:00,10.91,47.91
RRSAC1,2/21/2019 21:15,10.91,47.91
RRSAC1,2/21/2019 21:30,10.9,47.91
RRSAC1,2/21/2019 21:45,10.9,47.91
RRSAC1,2/21/2019 22:00,10.9,47.91
RRSAC1,2/21/2019 22:15,10.89,47.91
RRSAC1,2/21/2019 22:30,10.9,47.91
RRSAC1,2/21/2019 22:45,10.89,47.91
RRSAC1,2/21/2019 23:00,10.9,47.88
RRSAC1,2/21/2019 23:15,10.9,47.88
RRSAC1,2/21/2019 23:30,10.89,47.88
RRSAC1,2/21/2019 23:45,10.89,47.88
RRSAC1,2/22/2019 0:00,10.89,47.88
RRSAC1,2/22/2019 0:15,10.89,47.88
RRSAC1,2/22/2019 0:30,10.88,47.84
RRSAC1,2/22/2019 0:45,10.88,47.84
RRSAC1,2/22/2019 1:00,10.88,47.84
RRSAC1,2/22/2019 1:15,10.87,47.8
RRSAC1,2/22/2019 1:30,10.87,47.8
RRSAC1,2/22/2019 1:45,10.87,47.8
RRSAC1,2/22/2019 2:00,10.88,47.8
RRSAC1,2/22/2019 2:15,10.88,47.77
RRSAC1,2/22/2019 2:30,10.88,47.77
RRSAC1,2/22/2019 2:45,10.88,47.73
RRSAC1,2/22/2019 3:00,10.88,47.73
RRSAC1,2/22/2019 3:15,10.88,47.73
RRSAC1,2/22/2019 3:30,10.87,47.7
RRSAC1,2/22/2019 3:45,10.88,47.7
RRSAC1,2/22/2019 4:00,10.87,47.66
RRSAC1,2/22/2019 4:15,10.87,47.66
RRSAC1,2/22/2019 4:30,10.87,47.62
RRSAC1,2/22/2019 4:45,10.87,47.62
RRSAC1,2/22/2019 5:00,10.88,47.62
RRSAC1,2/22/2019 5:15,10.87,47.59
RRSAC1,2/22/2019 5:30,10.88,47.59
RRSAC1,2/22/2019 5:45,10.87,47.55
RRSAC1,2/22/2019 6:00,10.87,47.55
RRSAC1,2/22/2019 6:15,10.88,47.55
RRSAC1,2/22/2019 6:30,10.87,47.55
RRSAC1,2/22/2019 6:45,10.88,47.52
RRSAC1,2/22/2019 7:00,10.87,47.52
RRSAC1,2/22/2019 7:15,10.88,47.52
RRSAC1,2/22/2019 7:30,10.88,47.48
RRSAC1,2/22/2019 7:45,10.88,47.48
RRSAC1,2/22/2019 8:00,10.87,47.48
RRSAC1,2/22/2019 8:15,10.88,47.48
RRSAC1,2/22/2019 8:30,10.88,47.48
RRSAC1,2/22/2019 8:45,10.87,47.52
RRSAC1,2/22/2019 9:00,10.87,47.52
RRSAC1,2/22/2019 9:15,10.88,47.55
RRSAC1,2/22/2019 9:30,10.87,47.55
RRSAC1,2/22/2019 9:45,10.87,47.55
RRSAC1,2/22/2019 10:00,10.88,47.59
RRSAC1,2/22/2019 10:15,10.88,47.59
RRSAC1,2/22/2019 10:30,10.88,47.62
RRSAC1,2/22/2019 10:45,10.87,47.66
RRSAC1,2/22/2019 11:00,10.88,47.7
RRSAC1,2/22/2019 11:15,10.86,47.73
RRSAC1,2/22/2019 11:30,10.86,47.77
RRSAC1,2/22/2019 11:45,10.86,47.8
RRSAC1,2/22/2019 12:00,10.86,47.8
RRSAC1,2/22/2019 12:15,10.85,47.84
RRSAC1,2/22/2019 12:30,10.86,47.84
RRSAC1,2/22/2019 12:45,10.86,47.88
RRSAC1,2/22/2019 13:00,10.86,47.88
RRSAC1,2/22/2019 13:15,10.86,47.91
RRSAC1,2/22/2019 13:30,10.87,47.91
RRSAC1,2/22/2019 13:45,10.88,47.91
RRSAC1,2/22/2019 14:00,10.88,47.91
RRSAC1,2/22/2019 14:15,10.88,47.91
RRSAC1,2/22/2019 14:30,10.88,47.91
RRSAC1,2/22/2019 14:45,10.88,47.91
RRSAC1,2/22/2019 15:00,10.89,47.95
RRSAC1,2/22/2019 15:15,10.88,47.95
RRSAC1,2/22/2019 15:30,10.88,47.95
RRSAC1,2/22/2019 15:45,10.88,47.95
RRSAC1,2/22/2019 16:00,10.89,47.95
RRSAC1,2/22/2019 16:15,10.89,47.95
RRSAC1,2/22/2019 16:30,10.89,47.95
RRSAC1,2/22/2019 16:45,10.88,47.95
RRSAC1,2/22/2019 17:00,10.89,47.95
RRSAC1,2/22/2019 17:15,10.89,47.95
RRSAC1,2/22/2019 17:30,10.9,47.91
RRSAC1,2/22/2019 17:45,10.9,47.91
RRSAC1,2/22/2019 18:00,10.9,47.88
RRSAC1,2/22/2019 18:15,10.89,47.88
RRSAC1,2/22/2019 18:30,10.89,47.88
RRSAC1,2/22/2019 18:45,10.9,47.84
RRSAC1,2/22/2019 19:00,10.9,47.84
RRSAC1,2/22/2019 19:15,10.89,47.84
RRSAC1,2/22/2019 19:30,10.89,47.84
RRSAC1,2/22/2019 19:45,10.89,47.8
RRSAC1,2/22/2019 20:00,10.88,47.8
RRSAC1,2/22/2019 20:15,10.89,47.8
RRSAC1,2/22/2019 20:30,10.9,47.8
RRSAC1,2/22/2019 20:45,10.89,47.8
RRSAC1,2/22/2019 21:00,10.89,47.8
RRSAC1,2/22/2019 21:15,10.88,47.8
RRSAC1,2/22/2019 21:30,10.88,47.8
RRSAC1,2/22/2019 21:45,10.89,47.77
RRSAC1,2/22/2019 22:00,10.89,47.77
RRSAC1,2/22/2019 22:15,10.88,47.77
RRSAC1,2/22/2019 22:30,10.89,47.77
RRSAC1,2/22/2019 22:45,10.88,47.8
RRSAC1,2/22/2019 23:00,10.88,47.77
RRSAC1,2/22/2019 23:15,10.88,47.77
RRSAC1,2/22/2019 23:30,10.86,47.8
RRSAC1,2/22/2019 23:45,10.87,47.8
RRSAC1,2/23/2019 0:00,10.85,47.8
RRSAC1,2/23/2019 0:15,10.86,47.8
RRSAC1,2/23/2019 0:30,10.85,47.8
RRSAC1,2/23/2019 0:45,10.86,47.77
RRSAC1,2/23/2019 1:00,10.85,47.77
RRSAC1,2/23/2019 1:15,10.86,47.77
RRSAC1,2/23/2019 1:30,10.85,47.77
RRSAC1,2/23/2019 1:45,10.86,47.77
RRSAC1,2/23/2019 2:00,10.86,47.77
RRSAC1,2/23/2019 2:15,10.85,47.73
RRSAC1,2/23/2019 2:30,10.86,47.73
RRSAC1,2/23/2019 2:45,10.86,47.73
RRSAC1,2/23/2019 3:00,10.87,47.7
RRSAC1,2/23/2019 3:15,10.85,47.7
RRSAC1,2/23/2019 3:30,10.86,47.66
RRSAC1,2/23/2019 3:45,10.86,47.66
RRSAC1,2/23/2019 4:00,10.86,47.62
RRSAC1,2/23/2019 4:15,10.87,47.59
RRSAC1,2/23/2019 4:30,10.87,47.59
RRSAC1,2/23/2019 4:45,10.87,47.55
RRSAC1,2/23/2019 5:00,10.87,47.55
RRSAC1,2/23/2019 5:15,10.87,47.52
RRSAC1,2/23/2019 5:30,10.89,47.44
RRSAC1,2/23/2019 5:45,10.9,47.41
RRSAC1,2/23/2019 6:00,10.9,47.37
RRSAC1,2/23/2019 6:15,10.9,47.34
RRSAC1,2/23/2019 6:30,10.91,47.34
RRSAC1,2/23/2019 6:45,10.9,47.3
RRSAC1,2/23/2019 7:00,10.9,47.3
RRSAC1,2/23/2019 7:15,10.93,47.26
RRSAC1,2/23/2019 7:30,10.93,47.23
RRSAC1,2/23/2019 7:45,10.93,47.23
RRSAC1,2/23/2019 8:00,10.93,47.23
RRSAC1,2/23/2019 8:15,10.91,47.3
RRSAC1,2/23/2019 8:30,10.9,47.34
RRSAC1,2/23/2019 8:45,10.9,47.37
RRSAC1,2/23/2019 9:00,10.89,47.37
RRSAC1,2/23/2019 9:15,10.89,47.44
RRSAC1,2/23/2019 9:30,10.86,47.55
RRSAC1,2/23/2019 9:45,10.85,47.59
RRSAC1,2/23/2019 10:00,10.84,47.62
RRSAC1,2/23/2019 10:15,10.84,47.7
RRSAC1,2/23/2019 10:30,10.85,47.7
RRSAC1,2/23/2019 10:45,10.86,47.66
RRSAC1,2/23/2019 11:00,10.87,47.62
RRSAC1,2/23/2019 11:15,10.86,47.73
RRSAC1,2/23/2019 11:30,10.83,47.95
RRSAC1,2/23/2019 11:45,10.78,48.2
RRSAC1,2/23/2019 12:00,10.79,48.13
RRSAC1,2/23/2019 12:15,10.87,47.88
RRSAC1,2/23/2019 12:30,10.87,47.84
RRSAC1,2/23/2019 12:45,10.87,47.84
RRSAC1,2/23/2019 13:00,10.87,47.84
RRSAC1,2/23/2019 13:15,10.88,47.84
RRSAC1,2/23/2019 13:30,10.87,47.84
RRSAC1,2/23/2019 13:45,10.86,47.84
RRSAC1,2/23/2019 14:00,10.88,47.84
RRSAC1,2/23/2019 14:15,10.88,47.84
RRSAC1,2/23/2019 14:30,10.88,47.84
RRSAC1,2/23/2019 14:45,10.88,47.84
RRSAC1,2/23/2019 15:00,10.88,47.84
RRSAC1,2/23/2019 15:15,10.89,47.84
RRSAC1,2/23/2019 15:30,10.88,47.88
RRSAC1,2/23/2019 15:45,10.89,47.88
RRSAC1,2/23/2019 16:00,10.89,47.88
RRSAC1,2/23/2019 16:15,10.89,47.88
RRSAC1,2/23/2019 16:30,10.89,47.88
RRSAC1,2/23/2019 16:45,10.9,47.84
RRSAC1,2/23/2019 17:00,10.89,47.84
RRSAC1,2/23/2019 17:15,10.89,47.84
RRSAC1,2/23/2019 17:30,10.9,47.84
RRSAC1,2/23/2019 17:45,10.9,47.84
RRSAC1,2/23/2019 18:00,10.91,47.84
RRSAC1,2/23/2019 18:15,10.91,47.84
RRSAC1,2/23/2019 18:30,10.9,47.8
RRSAC1,2/23/2019 18:45,10.91,47.8
RRSAC1,2/23/2019 19:00,10.91,47.8
RRSAC1,2/23/2019 19:15,10.91,47.8
RRSAC1,2/23/2019 19:30,10.91,47.8
RRSAC1,2/23/2019 19:45,10.91,47.8
RRSAC1,2/23/2019 20:00,10.93,47.8
RRSAC1,2/23/2019 20:15,10.93,47.8
RRSAC1,2/23/2019 20:30,10.93,47.8
RRSAC1,2/23/2019 20:45,10.91,47.8
RRSAC1,2/23/2019 21:00,10.91,47.8
RRSAC1,2/23/2019 21:15,10.91,47.8
RRSAC1,2/23/2019 21:30,10.91,47.8
RRSAC1,2/23/2019 21:45,10.91,47.8
RRSAC1,2/23/2019 22:00,10.93,47.8
RRSAC1,2/23/2019 22:15,10.93,47.8
RRSAC1,2/23/2019 22:30,10.93,47.8
RRSAC1,2/23/2019 22:45,10.91,47.8
RRSAC1,2/23/2019 23:00,10.91,47.8
RRSAC1,2/23/2019 23:15,10.91,47.8
RRSAC1,2/23/2019 23:30,10.9,47.8
RRSAC1,2/23/2019 23:45,10.9,47.8
RRSAC1,2/24/2019 0:00,10.91,47.8
RRSAC1,2/24/2019 0:15,10.91,47.8
RRSAC1,2/24/2019 0:30,10.93,47.8
RRSAC1,2/24/2019 0:45,10.93,47.8
RRSAC1,2/24/2019 1:00,10.93,47.8
RRSAC1,2/24/2019 1:15,10.91,47.8
RRSAC1,2/24/2019 1:30,10.91,47.8
RRSAC1,2/24/2019 1:45,10.93,47.8
RRSAC1,2/24/2019 2:00,10.91,47.8
RRSAC1,2/24/2019 2:15,10.9,47.8
RRSAC1,2/24/2019 2:30,10.93,47.8
RRSAC1,2/24/2019 2:45,10.93,47.77
RRSAC1,2/24/2019 3:00,10.93,47.77
RRSAC1,2/24/2019 3:15,10.91,47.77
RRSAC1,2/24/2019 3:30,10.91,47.77
RRSAC1,2/24/2019 3:45,10.93,47.77
RRSAC1,2/24/2019 4:00,10.93,47.73
RRSAC1,2/24/2019 4:15,10.93,47.73
RRSAC1,2/24/2019 4:30,10.91,47.73
RRSAC1,2/24/2019 4:45,10.93,47.73
RRSAC1,2/24/2019 5:00,10.91,47.73
RRSAC1,2/24/2019 5:15,10.93,47.73
RRSAC1,2/24/2019 5:30,10.93,47.7
RRSAC1,2/24/2019 5:45,10.93,47.7
RRSAC1,2/24/2019 6:00,10.93,47.7
RRSAC1,2/24/2019 6:15,10.93,47.7
RRSAC1,2/24/2019 6:30,10.93,47.66
RRSAC1,2/24/2019 6:45,10.94,47.66
RRSAC1,2/24/2019 7:00,10.94,47.66
RRSAC1,2/24/2019 7:15,10.94,47.66
RRSAC1,2/24/2019 7:30,10.93,47.66
RRSAC1,2/24/2019 7:45,10.94,47.66
RRSAC1,2/24/2019 8:00,10.94,47.66
RRSAC1,2/24/2019 8:15,10.94,47.66
RRSAC1,2/24/2019 8:30,10.94,47.7
RRSAC1,2/24/2019 8:45,10.93,47.7
RRSAC1,2/24/2019 9:00,10.94,47.7
RRSAC1,2/24/2019 9:15,10.94,47.73
RRSAC1,2/24/2019 9:30,10.94,47.73
RRSAC1,2/24/2019 9:45,10.93,47.77
RRSAC1,2/24/2019 10:00,10.93,47.8
RRSAC1,2/24/2019 10:15,10.93,47.84
RRSAC1,2/24/2019 10:30,10.91,47.88
RRSAC1,2/24/2019 10:45,10.91,47.88
RRSAC1,2/24/2019 11:00,10.93,47.91
RRSAC1,2/24/2019 11:15,10.91,47.91
RRSAC1,2/24/2019 11:30,10.91,47.91
RRSAC1,2/24/2019 11:45,10.91,47.95
RRSAC1,2/24/2019 12:00,10.93,47.98
RRSAC1,2/24/2019 12:15,10.91,47.98
RRSAC1,2/24/2019 12:30,10.91,48.02
RRSAC1,2/24/2019 12:45,10.91,48.02
RRSAC1,2/24/2019 13:00,10.91,48.06
RRSAC1,2/24/2019 13:15,10.91,48.09
RRSAC1,2/24/2019 13:30,10.9,48.09
RRSAC1,2/24/2019 13:45,10.9,48.13
RRSAC1,2/24/2019 14:00,10.91,48.13
RRSAC1,2/24/2019 14:15,10.9,48.13
RRSAC1,2/24/2019 14:30,10.91,48.16
RRSAC1,2/24/2019 14:45,10.91,48.16
RRSAC1,2/24/2019 15:00,10.9,48.2
RRSAC1,2/24/2019 15:15,10.91,48.2
RRSAC1,2/24/2019 15:30,10.91,48.2
RRSAC1,2/24/2019 15:45,10.91,48.24
RRSAC1,2/24/2019 16:00,10.91,48.24
RRSAC1,2/24/2019 16:15,10.91,48.24
RRSAC1,2/24/2019 16:30,10.91,48.24
RRSAC1,2/24/2019 16:45,10.91,48.27
RRSAC1,2/24/2019 17:00,10.91,48.27
RRSAC1,2/24/2019 17:15,10.91,48.27
RRSAC1,2/24/2019 17:30,10.93,48.27
RRSAC1,2/24/2019 17:45,10.9,48.27
RRSAC1,2/24/2019 18:00,10.91,48.27
RRSAC1,2/24/2019 18:15,10.9,48.27
RRSAC1,2/24/2019 18:30,10.9,48.27
RRSAC1,2/24/2019 18:45,10.9,48.27
RRSAC1,2/24/2019 19:00,10.9,48.27
RRSAC1,2/24/2019 19:15,10.9,48.24
RRSAC1,2/24/2019 19:30,10.91,48.24
RRSAC1,2/24/2019 19:45,10.9,48.24
RRSAC1,2/24/2019 20:00,10.9,48.24
RRSAC1,2/24/2019 20:15,10.9,48.24
RRSAC1,2/24/2019 20:30,10.91,48.24
RRSAC1,2/24/2019 20:45,10.91,48.2
RRSAC1,2/24/2019 21:00,10.9,48.2
RRSAC1,2/24/2019 21:15,10.9,48.2
RRSAC1,2/24/2019 21:30,10.91,48.2
RRSAC1,2/24/2019 21:45,10.91,48.2
RRSAC1,2/24/2019 22:00,10.9,48.16
RRSAC1,2/24/2019 22:15,10.9,48.16
RRSAC1,2/24/2019 22:30,10.9,48.16
RRSAC1,2/24/2019 22:45,10.91,48.16
RRSAC1,2/24/2019 23:00,10.9,48.16
RRSAC1,2/24/2019 23:15,10.91,48.16
RRSAC1,2/24/2019 23:30,10.9,48.16
RRSAC1,2/24/2019 23:45,10.9,48.16
RRSAC1,2/25/2019 0:00,10.9,48.16
RRSAC1,2/25/2019 0:15,10.9,48.16
RRSAC1,2/25/2019 0:30,10.9,48.16
RRSAC1,2/25/2019 0:45,10.9,48.16
RRSAC1,2/25/2019 1:00,10.9,48.16
RRSAC1,2/25/2019 1:15,10.9,48.16
RRSAC1,2/25/2019 1:30,10.9,48.16
RRSAC1,2/25/2019 1:45,10.9,48.16
RRSAC1,2/25/2019 2:00,10.89,48.16
RRSAC1,2/25/2019 2:15,10.89,48.2
RRSAC1,2/25/2019 2:30,10.89,48.2
RRSAC1,2/25/2019 2:45,10.89,48.2
RRSAC1,2/25/2019 3:00,10.88,48.2
RRSAC1,2/25/2019 3:15,10.88,48.2
RRSAC1,2/25/2019 3:30,10.88,48.2
RRSAC1,2/25/2019 3:45,10.88,48.2
RRSAC1,2/25/2019 4:00,10.88,48.2
RRSAC1,2/25/2019 4:15,10.87,48.2
RRSAC1,2/25/2019 4:30,10.88,48.2
RRSAC1,2/25/2019 4:45,10.88,48.2
RRSAC1,2/25/2019 5:00,10.87,48.2
RRSAC1,2/25/2019 5:15,10.88,48.2
RRSAC1,2/25/2019 5:30,10.88,48.2
RRSAC1,2/25/2019 5:45,10.87,48.2
RRSAC1,2/25/2019 6:00,10.88,48.2
RRSAC1,2/25/2019 6:15,10.88,48.2
RRSAC1,2/25/2019 6:30,10.87,48.2
RRSAC1,2/25/2019 6:45,10.87,48.2
RRSAC1,2/25/2019 7:00,10.88,48.2
RRSAC1,2/25/2019 7:15,10.88,48.2
RRSAC1,2/25/2019 7:30,10.86,48.2
RRSAC1,2/25/2019 7:45,10.87,48.24
RRSAC1,2/25/2019 8:00,10.86,48.24
RRSAC1,2/25/2019 8:15,10.87,48.24
RRSAC1,2/25/2019 8:30,10.86,48.24
RRSAC1,2/25/2019 8:45,10.86,48.24
RRSAC1,2/25/2019 9:00,10.86,48.27
RRSAC1,2/25/2019 9:15,10.87,48.27
RRSAC1,2/25/2019 9:30,10.87,48.31
RRSAC1,2/25/2019 9:45,10.86,48.34
RRSAC1,2/25/2019 10:00,10.84,48.38
RRSAC1,2/25/2019 10:15,10.85,48.38
RRSAC1,2/25/2019 10:30,10.84,48.42
RRSAC1,2/25/2019 10:45,10.84,48.42
RRSAC1,2/25/2019 11:00,10.85,48.42
RRSAC1,2/25/2019 11:15,10.86,48.42
RRSAC1,2/25/2019 11:30,10.86,48.42
RRSAC1,2/25/2019 11:45,10.86,48.42
RRSAC1,2/25/2019 12:00,10.86,48.45
RRSAC1,2/25/2019 12:15,10.86,48.45
RRSAC1,2/25/2019 12:30,10.85,48.45
RRSAC1,2/25/2019 12:45,10.86,48.49
RRSAC1,2/25/2019 13:00,10.86,48.49
RRSAC1,2/25/2019 13:15,10.86,48.49
RRSAC1,2/25/2019 13:30,10.85,48.52
RRSAC1,2/25/2019 13:45,10.86,48.52
RRSAC1,2/25/2019 14:00,10.86,48.52
RRSAC1,2/25/2019 14:15,10.86,48.52
RRSAC1,2/25/2019 14:30,10.87,48.52
RRSAC1,2/25/2019 14:45,10.86,48.56
RRSAC1,2/25/2019 15:00,10.87,48.56
RRSAC1,2/25/2019 15:15,10.86,48.56
RRSAC1,2/25/2019 15:30,10.86,48.6
RRSAC1,2/25/2019 15:45,10.87,48.56
RRSAC1,2/25/2019 16:00,10.87,48.56
RRSAC1,2/25/2019 16:15,10.86,48.6
RRSAC1,2/25/2019 16:30,10.87,48.6
RRSAC1,2/25/2019 16:45,10.87,48.56
RRSAC1,2/25/2019 17:00,10.87,48.6
RRSAC1,2/25/2019 17:15,10.88,48.56
RRSAC1,2/25/2019 17:30,10.87,48.56
RRSAC1,2/25/2019 17:45,10.87,48.56
RRSAC1,2/25/2019 18:00,10.87,48.56
RRSAC1,2/25/2019 18:15,10.88,48.56
RRSAC1,2/25/2019 18:30,10.87,48.56
RRSAC1,2/25/2019 18:45,10.88,48.56
RRSAC1,2/25/2019 19:00,10.88,48.56
RRSAC1,2/25/2019 19:15,10.88,48.56
RRSAC1,2/25/2019 19:30,10.88,48.56
RRSAC1,2/25/2019 19:45,10.89,48.56
RRSAC1,2/25/2019 20:00,10.88,48.56
RRSAC1,2/25/2019 20:15,10.88,48.56
RRSAC1,2/25/2019 20:30,10.89,48.56
RRSAC1,2/25/2019 20:45,10.88,48.56
RRSAC1,2/25/2019 21:00,10.89,48.56
RRSAC1,2/25/2019 21:15,10.89,48.56
RRSAC1,2/25/2019 21:30,10.89,48.52
RRSAC1,2/25/2019 21:45,10.88,48.52
RRSAC1,2/25/2019 22:00,10.89,48.52
RRSAC1,2/25/2019 22:15,10.89,48.52
RRSAC1,2/25/2019 22:30,10.89,48.52
RRSAC1,2/25/2019 22:45,10.89,48.52
RRSAC1,2/25/2019 23:00,10.88,48.52
RRSAC1,2/25/2019 23:15,10.89,48.52
RRSAC1,2/25/2019 23:30,10.89,48.52
RRSAC1,2/25/2019 23:45,10.88,48.52
RRSAC1,2/26/2019 0:00,10.89,48.52
RRSAC1,2/26/2019 0:15,10.88,48.52
RRSAC1,2/26/2019 0:30,10.89,48.56
RRSAC1,2/26/2019 0:45,10.89,48.56
RRSAC1,2/26/2019 1:00,10.89,48.56
RRSAC1,2/26/2019 1:15,10.89,48.56
RRSAC1,2/26/2019 1:30,10.89,48.56
RRSAC1,2/26/2019 1:45,10.89,48.56
RRSAC1,2/26/2019 2:00,10.89,48.56
RRSAC1,2/26/2019 2:15,10.88,48.56
RRSAC1,2/26/2019 2:30,10.89,48.6
RRSAC1,2/26/2019 2:45,10.89,48.6
RRSAC1,2/26/2019 3:00,10.89,48.6
RRSAC1,2/26/2019 3:15,10.88,48.6
RRSAC1,2/26/2019 3:30,10.89,48.6
RRSAC1,2/26/2019 3:45,10.88,48.63
RRSAC1,2/26/2019 4:00,10.88,48.63
RRSAC1,2/26/2019 4:15,10.88,48.63
RRSAC1,2/26/2019 4:30,10.87,48.63
RRSAC1,2/26/2019 4:45,10.87,48.67
RRSAC1,2/26/2019 5:00,10.87,48.67
RRSAC1,2/26/2019 5:15,10.87,48.67
RRSAC1,2/26/2019 5:30,10.87,48.67
RRSAC1,2/26/2019 5:45,10.86,48.67
RRSAC1,2/26/2019 6:00,10.87,48.67
RRSAC1,2/26/2019 6:15,10.86,48.67
RRSAC1,2/26/2019 6:30,10.86,48.67
RRSAC1,2/26/2019 6:45,10.87,48.7
RRSAC1,2/26/2019 7:00,10.85,48.7
RRSAC1,2/26/2019 7:15,10.87,48.7
RRSAC1,2/26/2019 7:30,10.86,48.7
RRSAC1,2/26/2019 7:45,10.86,48.7
RRSAC1,2/26/2019 8:00,10.86,48.7
RRSAC1,2/26/2019 8:15,10.86,48.74
RRSAC1,2/26/2019 8:30,10.86,48.74
RRSAC1,2/26/2019 8:45,10.86,48.74
RRSAC1,2/26/2019 9:00,10.86,48.74
RRSAC1,2/26/2019 9:15,10.85,48.78
RRSAC1,2/26/2019 9:30,10.86,48.78
RRSAC1,2/26/2019 9:45,10.85,48.78
RRSAC1,2/26/2019 10:00,10.86,48.81
RRSAC1,2/26/2019 10:15,10.86,48.81
RRSAC1,2/26/2019 10:30,10.85,48.81
RRSAC1,2/26/2019 10:45,10.86,48.81
RRSAC1,2/26/2019 11:00,10.86,48.85
RRSAC1,2/26/2019 11:15,10.86,48.85
RRSAC1,2/26/2019 11:30,10.86,48.85
RRSAC1,2/26/2019 11:45,10.86,48.85
RRSAC1,2/26/2019 12:00,10.86,48.88
RRSAC1,2/26/2019 12:15,10.86,48.88
RRSAC1,2/26/2019 12:30,10.86,48.88
RRSAC1,2/26/2019 12:45,10.86,48.88
RRSAC1,2/26/2019 13:00,10.87,48.92
RRSAC1,2/26/2019 13:15,10.87,48.92
RRSAC1,2/26/2019 13:30,10.86,48.92
RRSAC1,2/26/2019 13:45,10.87,48.96
RRSAC1,2/26/2019 14:00,10.87,48.96
RRSAC1,2/26/2019 14:15,10.87,48.96
RRSAC1,2/26/2019 14:30,10.87,48.96
RRSAC1,2/26/2019 14:45,10.87,48.99
RRSAC1,2/26/2019 15:00,10.87,48.96
RRSAC1,2/26/2019 15:15,10.88,48.96
RRSAC1,2/26/2019 15:30,10.87,48.96
RRSAC1,2/26/2019 15:45,10.88,48.96
RRSAC1,2/26/2019 16:00,10.88,48.96
RRSAC1,2/26/2019 16:15,10.88,48.96
RRSAC1,2/26/2019 16:30,10.88,48.96
RRSAC1,2/26/2019 16:45,10.88,48.96
RRSAC1,2/26/2019 17:00,10.89,48.96
RRSAC1,2/26/2019 17:15,10.89,48.96
RRSAC1,2/26/2019 17:30,10.89,48.96
RRSAC1,2/26/2019 17:45,10.89,48.96
RRSAC1,2/26/2019 18:00,10.9,48.96
RRSAC1,2/26/2019 18:15,10.9,48.96
RRSAC1,2/26/2019 18:30,10.91,48.92
RRSAC1,2/26/2019 18:45,10.9,48.92
RRSAC1,2/26/2019 19:00,10.9,48.92
RRSAC1,2/26/2019 19:15,10.91,48.92
RRSAC1,2/26/2019 19:30,10.91,48.92
RRSAC1,2/26/2019 19:45,10.91,48.92
RRSAC1,2/26/2019 20:00,10.93,48.88
RRSAC1,2/26/2019 20:15,10.93,48.88
RRSAC1,2/26/2019 20:30,10.93,48.88
RRSAC1,2/26/2019 20:45,10.93,48.88
RRSAC1,2/26/2019 21:00,10.93,48.85
RRSAC1,2/26/2019 21:15,10.91,48.85
RRSAC1,2/26/2019 21:30,10.93,48.85
RRSAC1,2/26/2019 21:45,10.93,48.85
RRSAC1,2/26/2019 22:00,10.94,48.81
RRSAC1,2/26/2019 22:15,10.94,48.81
RRSAC1,2/26/2019 22:30,10.94,48.81
RRSAC1,2/26/2019 22:45,10.94,48.81
RRSAC1,2/26/2019 23:00,10.95,48.81
RRSAC1,2/26/2019 23:15,10.95,48.78
RRSAC1,2/26/2019 23:30,10.95,48.78
RRSAC1,2/26/2019 23:45,10.95,48.78
RRSAC1,2/27/2019 0:00,10.96,48.78
RRSAC1,2/27/2019 0:15,10.96,48.78
RRSAC1,2/27/2019 0:30,10.97,48.78
RRSAC1,2/27/2019 0:45,10.97,48.78
RRSAC1,2/27/2019 1:00,10.97,48.78
RRSAC1,2/27/2019 1:15,10.98,48.74
RRSAC1,2/27/2019 1:30,10.97,48.74
RRSAC1,2/27/2019 1:45,10.97,48.74
RRSAC1,2/27/2019 2:00,10.98,48.74
RRSAC1,2/27/2019 2:15,10.98,48.74
RRSAC1,2/27/2019 2:30,10.97,48.74
RRSAC1,2/27/2019 2:45,10.97,48.74
RRSAC1,2/27/2019 3:00,10.98,48.74
RRSAC1,2/27/2019 3:15,10.98,48.74
