Date,LOCATION,PIT,Length.mm,Weight.g
2/15/2021,RRCAN,D93BD9,60,2.57
2/15/2021,RRCAN,D93C34,61,2.48
2/15/2021,RRCAN,D93C82,63,2.73
2/15/2021,RRCAN,D93CAE,59,2.34
2/15/2021,RRSAC1,C3887D,55,1.58
2/15/2021,RRSAC1,D93B38,52,1.23
2/15/2021,RRSAC1,D93B56,NA,NA
2/15/2021,RRSAC1,D93B5E,NA,NA
2/15/2021,RRSAC1,D93B6D,60,1.87
2/15/2021,RRSAC1,D93B7B,57,1.61
2/15/2021,RRSAC1,D93B7D,57,1.79
2/15/2021,RRSAC1,D93B7F,NA,NA
2/15/2021,RRSAC1,D93B9C,57,1.61
2/15/2021,RRSAC1,D93BAB,58,1.84
2/15/2021,RRSAC1,D93BE1,56,1.71
2/15/2021,RRSAC1,D93BED,60,2.06
2/15/2021,RRSAC1,D93BF3,58,1.74
2/15/2021,RRSAC1,D93BFD,NA,NA
2/15/2021,RRSAC1,D93C4A,54,1.46
2/15/2021,RRSAC1,D93C64,56,1.57
2/15/2021,RRSAC1,D93C73,56,1.71
2/15/2021,RRSAC1,D93C7B,59,1.8
2/15/2021,RRSAC1,D93CB8,56,1.58
2/15/2021,RRSAC1,DBCEF0,NA,NA
2/15/2021,RRSAC2A,C38870,50,1.13
2/15/2021,RRSAC2A,C388A7,53,1.55
2/15/2021,RRSAC2A,C388A9,55,1.64
2/15/2021,RRSAC2A,C388B4,NA,NA
2/15/2021,RRSAC2A,D93B3D,57,1.8
2/15/2021,RRSAC2A,D93B8B,60,2.11
2/15/2021,RRSAC2A,D93BBC,60,2.02
2/15/2021,RRSAC2A,D93BD5,59,1.98
2/15/2021,RRSAC2A,D93BD7,60,2.01
2/15/2021,RRSAC2A,D93BDC,59,2.2
2/15/2021,RRSAC2A,D93BDD,58,1.81
2/15/2021,RRSAC2A,D93C01,61,2.2
2/15/2021,RRSAC2A,D93C05,55,1.41
2/15/2021,RRSAC2A,D93C4C,52,1.23
2/15/2021,RRSAC2A,D93C5C,57,1.63
2/15/2021,RRSAC2A,D93C97,57,1.63
2/15/2021,RRSAC2A,DBCE18,NA,NA
2/15/2021,RRSAC2A,DBCEEF,NA,NA
2/15/2021,RRSAC2C,D93B76,56,1.7
2/15/2021,RRSAC2C,D93B8C,59,2
2/15/2021,RRSAC2C,D93B90,NA,NA
2/15/2021,RRSAC2C,D93B99,61,2.29
2/15/2021,RRSAC2C,D93B9A,55,1.52
2/15/2021,RRSAC2C,D93BA8,60,2
2/15/2021,RRSAC2C,D93BD1,55,1.63
2/15/2021,RRSAC2C,D93BEA,58,2.07
2/15/2021,RRSAC2C,D93C14,56,1.62
2/15/2021,RRSAC2C,D93C3F,57,1.86
2/15/2021,RRSAC2C,D93C40,59,2.09
2/15/2021,RRSAC2C,D93C63,58,1.83
2/15/2021,RRSAC2C,D93C6C,56,1.84
2/15/2021,RRSAC2C,D93C7A,57,1.81
2/15/2021,RRSAC2C,D93CA0,58,1.87
2/15/2021,RRSAC2C,D93CA7,55,1.72
2/15/2021,RRSAC2C,DBCDDB,NA,NA
2/15/2021,RRSAC2C,DBCDE2,NA,NA
2/15/2021,RRSAC2C,DBCEA8,NA,NA
2/15/2021,RRSAC4,D93B71,53,1.33
2/15/2021,RRSAC4,D93BAA,55,1.57
2/15/2021,RRSAC4,D93C04,59,1.95
2/15/2021,RRSAC4,D93C06,58,1.8
2/15/2021,RRSAC4,D93C11,52,1.3
2/15/2021,RRSAC4,D93C1A,52,1.18
2/15/2021,RRSAC4,D93C28,57,1.78
2/15/2021,RRSAC4,D93C3A,54,1.36
2/15/2021,RRSAC4,D93C49,56,1.68
2/15/2021,RRSAC4,D93C5F,60,2.03
2/15/2021,RRSAC4,D93C72,55,1.31
2/15/2021,RRSAC4,D93C8A,59,1.9
2/15/2021,RRSAC4,D93C8E,60,2.03
2/15/2021,RRSAC4,D93C9D,52,1.25
2/15/2021,RRSAC4,D93CC5,53,1.23
2/15/2021,RRSAC4,NOTAG,NA,NA
2/15/2021,RRSAC5,C38896,57,1.87
2/15/2021,RRSAC5,C388E6,54,1.4
2/15/2021,RRSAC5,D93B40,58,1.6
2/15/2021,RRSAC5,D93B48,61,2.21
2/15/2021,RRSAC5,D93B85,57,1.75
2/15/2021,RRSAC5,D93B87,59,2.15
2/15/2021,RRSAC5,D93B94,62,2.03
2/15/2021,RRSAC5,D93BB4,56,1.56
2/15/2021,RRSAC5,D93BE5,58,1.69
2/15/2021,RRSAC5,D93C2B,54,1.85
2/15/2021,RRSAC5,D93C2C,60,1.97
2/15/2021,RRSAC5,D93C48,52,1.16
2/15/2021,RRSAC5,D93C9A,60,1.86
2/15/2021,RRSAC5,D93CAD,NA,NA
2/15/2021,RRSAC5,D93CBC,55,1.44
2/15/2021,RRSAC5,D93COC,51,1.2
2/15/2021,RRSAC5,DBCDE1,NA,NA
2/15/2021,RRSAC5,DBCE15,NA,NA
2/15/2021,RRSAC5,DBCEA7,NA,NA
2/15/2021,RRSAC5,DBCECF,56,1.58
2/15/2021,RRSAC5,DBCED0,NA,NA
2/15/2021,RRSAC5,NO TAG,NA,NA
2/15/2021,RRSAC6,C3885F,61,2.17
2/15/2021,RRSAC6,C38943,60,2.18
2/15/2021,RRSAC6,D93B5A,56,1.58
2/15/2021,RRSAC6,D93B5B,60,2.18
2/15/2021,RRSAC6,D93B96,62,2.31
2/15/2021,RRSAC6,D93BA9,50,1.11
2/15/2021,RRSAC6,D93BE0,56,1.64
2/15/2021,RRSAC6,D93BF4,54,1.49
2/15/2021,RRSAC6,D93BF6,60,2.22
2/15/2021,RRSAC6,D93BFE,54,1.42
2/15/2021,RRSAC6,D93C6B,59,1.99
2/15/2021,RRSAC6,D93C95,60,2.05
2/15/2021,RRSAC6,D93CB9,55,1.75
2/15/2021,RRSAC6,D93CBE,58,1.7
2/15/2021,RRSAC6,D93CC1,62,2.41
2/15/2021,RRSAC7,D93B6E,58,1.74
2/15/2021,RRSAC7,D93B98,59,1.98
2/15/2021,RRSAC7,D93BAD,50,1.14
2/15/2021,RRSAC7,D93BB2,56,1.66
2/15/2021,RRSAC7,D93BBF,59,1.81
2/15/2021,RRSAC7,D93BC8,61,2.16
2/15/2021,RRSAC7,D93BD6,54,1.45
2/15/2021,RRSAC7,D93BDE,55,1.57
2/15/2021,RRSAC7,D93C0D,54,1.25
2/15/2021,RRSAC7,D93C46,58,1.85
2/15/2021,RRSAC7,D93C4D,55,1.44
2/15/2021,RRSAC7,D93C90,53,1.34
2/15/2021,RRSAC7,D93C9F,58,1.93
2/15/2021,RRSAC7,D93CA6,60,2.03
2/15/2021,RRSAC7,D93CBD,56,1.63
2/15/2021,RRSAC7,NO TAG,NA,NA
2/15/2021,RRSAC8,C38858,NA,NA
2/15/2021,RRSAC8,C3885C,59,2.08
2/15/2021,RRSAC8,C38871,59,1.99
2/15/2021,RRSAC8,C38949,51,1.17
2/15/2021,RRSAC8,C3895A,60,2.03
2/15/2021,RRSAC8,D93B4E,59,2.08
2/15/2021,RRSAC8,D93BB6,60,2.12
2/15/2021,RRSAC8,D93BCA,56,1.56
2/15/2021,RRSAC8,D93BDO,61,2.32
2/15/2021,RRSAC8,D93BEC,58,2.01
2/15/2021,RRSAC8,D93C30,NA,NA
2/15/2021,RRSAC8,D93C71,61,2.79
2/15/2021,RRSAC8,D93C78,NA,NA
2/15/2021,RRSAC8,D93C7F,53,1.39
2/15/2021,RRSAC8,D93C83,54,1.58
2/15/2021,RRSAC8,D93C92,NA,NA
2/15/2021,RRSAC8,D93CBB,58,1.84
2/15/2021,RRSAC8,D93CC2,54,1.46
2/15/2021,RRSAC8,D93DE9,60,2
2/15/2021,RRSAC8,NO TAG,NA,NA
2/22/2021,RRCAN,D93B4F,62,2.46
2/22/2021,RRCAN,D93B63,62,2.49
2/22/2021,RRCAN,D93B68,68,3.44
2/22/2021,RRCAN,D93B6C,60,2.43
2/22/2021,RRCAN,D93B72,59,2.23
2/22/2021,RRCAN,D93B8E,65,3.1
2/22/2021,RRCAN,D93BAC,57,2.02
2/22/2021,RRCAN,D93BAE,63,2.55
2/22/2021,RRCAN,D93BAF,64,2.86
2/22/2021,RRCAN,D93BC3,69,3.63
2/22/2021,RRCAN,D93BCD,65,2.9
2/22/2021,RRCAN,D93BD9,66,3.06
2/22/2021,RRCAN,D93C34,67,3.12
2/22/2021,RRCAN,D93C82,70,3.89
2/22/2021,RRCAN,D93CAE,63,2.59
2/22/2021,RRSAC1,C3887D,57,1.68
2/22/2021,RRSAC1,D93B38,NA,NA
2/22/2021,RRSAC1,D93B56,60,2.44
2/22/2021,RRSAC1,D93B5E,62,2.75
2/22/2021,RRSAC1,D93B6D,61,1.97
2/22/2021,RRSAC1,D93B7B,58,1.55
2/22/2021,RRSAC1,D93B7D,NA,NA
2/22/2021,RRSAC1,D93B7F,65,3.09
2/22/2021,RRSAC1,D93B9C,NA,NA
2/22/2021,RRSAC1,D93BAB,59,1.91
2/22/2021,RRSAC1,D93BE1,57,1.62
2/22/2021,RRSAC1,D93BED,60,2.09
2/22/2021,RRSAC1,D93BF3,58,1.92
2/22/2021,RRSAC1,D93BFD,67,3.56
2/22/2021,RRSAC1,D93C4A,54,1.49
2/22/2021,RRSAC1,D93C64,NA,NA
2/22/2021,RRSAC1,D93C73,NA,NA
2/22/2021,RRSAC1,D93C7B,59,1.7
2/22/2021,RRSAC1,D93CB8,56,1.63
2/22/2021,RRSAC1,DBCEF0,60,2.3
2/22/2021,RRSAC2A,C38870,52,1.58
2/22/2021,RRSAC2A,C388A7,57,2.17
2/22/2021,RRSAC2A,C388A9,59,2.24
2/22/2021,RRSAC2A,C388B4,NA,NA
2/22/2021,RRSAC2A,D93B3D,61,2.45
2/22/2021,RRSAC2A,D93B8B,65,2.98
2/22/2021,RRSAC2A,D93BBC,64,2.66
2/22/2021,RRSAC2A,D93BD5,63,2.57
2/22/2021,RRSAC2A,D93BD7,64,2.88
2/22/2021,RRSAC2A,D93BDC,64,3
2/22/2021,RRSAC2A,D93BDD,61,2.46
2/22/2021,RRSAC2A,D93C01,66,2.95
2/22/2021,RRSAC2A,D93C05,57,1.89
2/22/2021,RRSAC2A,D93C4C,55,1.8
2/22/2021,RRSAC2A,D93C5C,60,2.1
2/22/2021,RRSAC2A,D93C97,61,2.25
2/22/2021,RRSAC2A,DBCE18,NA,NA
2/22/2021,RRSAC2A,DBCEEF,NA,NA
2/22/2021,RRSAC2C,D93B76,59,2.09
2/22/2021,RRSAC2C,D93B8C,63,2.74
2/22/2021,RRSAC2C,D93B90,NA,NA
2/22/2021,RRSAC2C,D93B99,66,2.97
2/22/2021,RRSAC2C,D93B9A,59,2.2
2/22/2021,RRSAC2C,D93BA8,64,2.47
2/22/2021,RRSAC2C,D93BD1,59,2.21
2/22/2021,RRSAC2C,D93BEA,62,2.53
2/22/2021,RRSAC2C,D93C14,59,1.99
2/22/2021,RRSAC2C,D93C3F,62,2.62
2/22/2021,RRSAC2C,D93C40,64,2.68
2/22/2021,RRSAC2C,D93C63,61,2.32
2/22/2021,RRSAC2C,D93C6C,61,2.4
2/22/2021,RRSAC2C,D93C7A,61,2.36
2/22/2021,RRSAC2C,D93CA0,63,2.58
2/22/2021,RRSAC2C,D93CA7,59,2.28
2/22/2021,RRSAC2C,DBCDDB,NA,NA
2/22/2021,RRSAC2C,DBCDE2,NA,NA
2/22/2021,RRSAC2C,DBCEA8,NA,NA
2/22/2021,RRSAC4,D93B71,54,1.62
2/22/2021,RRSAC4,D93BAA,57,1.75
2/22/2021,RRSAC4,D93C04,61,2.17
2/22/2021,RRSAC4,D93C06,58,1.69
2/22/2021,RRSAC4,D93C11,53,1.54
2/22/2021,RRSAC4,D93C1A,54,1.68
2/22/2021,RRSAC4,D93C28,58,1.89
2/22/2021,RRSAC4,D93C3A,55,1.63
2/22/2021,RRSAC4,D93C49,58,1.91
2/22/2021,RRSAC4,D93C5F,61,2.16
2/22/2021,RRSAC4,D93C72,57,1.84
2/22/2021,RRSAC4,D93C8A,61,2.21
2/22/2021,RRSAC4,D93C8E,63,2.43
2/22/2021,RRSAC4,D93C9D,53,1.44
2/22/2021,RRSAC4,D93CC5,54,1.35
2/22/2021,RRSAC4,NOTAG,NA,NA
2/22/2021,RRSAC5,C38896,NA,NA
2/22/2021,RRSAC5,C388E6,57,1.78
2/22/2021,RRSAC5,D93B40,61,2.03
2/22/2021,RRSAC5,D93B48,63,2.64
2/22/2021,RRSAC5,D93B85,60,2.17
2/22/2021,RRSAC5,D93B87,62,2.56
2/22/2021,RRSAC5,D93B94,NA,NA
2/22/2021,RRSAC5,D93BB4,NA,NA
2/22/2021,RRSAC5,D93BE5,NA,NA
2/22/2021,RRSAC5,D93C2B,NA,NA
2/22/2021,RRSAC5,D93C2C,63,2.31
2/22/2021,RRSAC5,D93C48,53,1.41
2/22/2021,RRSAC5,D93C9A,63,2.33
2/22/2021,RRSAC5,D93CAD,69,3.6
2/22/2021,RRSAC5,D93CBC,NA,NA
2/22/2021,RRSAC5,D93COC,54,1.52
2/22/2021,RRSAC5,DBCDE1,63,2.58
2/22/2021,RRSAC5,DBCE15,72,4.22
2/22/2021,RRSAC5,DBCEA7,60,2.34
2/22/2021,RRSAC5,DBCECF,58,1.79
2/22/2021,RRSAC5,DBCED0,57,1.85
2/22/2021,RRSAC5,NO TAG,NA,NA
2/22/2021,RRSAC6,C3885F,64,2.64
2/22/2021,RRSAC6,C38943,63,2.61
2/22/2021,RRSAC6,D93B5A,58,1.86
2/22/2021,RRSAC6,D93B5B,65,2.55
2/22/2021,RRSAC6,D93B96,65,2.79
2/22/2021,RRSAC6,D93BA9,53,1.34
2/22/2021,RRSAC6,D93BE0,59,1.96
2/22/2021,RRSAC6,D93BF4,56,1.82
2/22/2021,RRSAC6,D93BF6,64,2.31
2/22/2021,RRSAC6,D93BFE,57,1.75
2/22/2021,RRSAC6,D93C6B,61,2.42
2/22/2021,RRSAC6,D93C95,62,2.35
2/22/2021,RRSAC6,D93CB9,58,2.05
2/22/2021,RRSAC6,D93CBE,59,2.13
2/22/2021,RRSAC6,D93CC1,66,2.63
2/22/2021,RRSAC7,D93B6E,60,2.18
2/22/2021,RRSAC7,D93B98,62,2.41
2/22/2021,RRSAC7,D93BAD,52,1.41
2/22/2021,RRSAC7,D93BB2,59,2.04
2/22/2021,RRSAC7,D93BBF,61,2.27
2/22/2021,RRSAC7,D93BC8,62,2.5
2/22/2021,RRSAC7,D93BD6,56,1.8
2/22/2021,RRSAC7,D93BDE,58,1.93
2/22/2021,RRSAC7,D93C0D,56,1.79
2/22/2021,RRSAC7,D93C46,61,2.36
2/22/2021,RRSAC7,D93C4D,57,1.76
2/22/2021,RRSAC7,D93C90,55,1.57
2/22/2021,RRSAC7,D93C9F,61,2.36
2/22/2021,RRSAC7,D93CA6,63,2.48
2/22/2021,RRSAC7,D93CBD,56,1.86
2/22/2021,RRSAC7,NO TAG,NA,NA
2/22/2021,RRSAC8,C38858,NA,NA
2/22/2021,RRSAC8,C3885C,62,2.52
2/22/2021,RRSAC8,C38871,61,2.35
2/22/2021,RRSAC8,C38949,53,1.4
2/22/2021,RRSAC8,C3895A,63,2.45
2/22/2021,RRSAC8,D93B4E,62,2.56
2/22/2021,RRSAC8,D93BB6,63,2.97
2/22/2021,RRSAC8,D93BCA,60,2.08
2/22/2021,RRSAC8,D93BDO,63,2.45
2/22/2021,RRSAC8,D93BEC,60,2.15
2/22/2021,RRSAC8,D93C30,NA,NA
2/22/2021,RRSAC8,D93C71,64,2.86
2/22/2021,RRSAC8,D93C78,NA,NA
2/22/2021,RRSAC8,D93C7F,55,1.72
2/22/2021,RRSAC8,D93C83,56,1.75
2/22/2021,RRSAC8,D93C92,NA,NA
2/22/2021,RRSAC8,D93CBB,61,2.08
2/22/2021,RRSAC8,D93CC2,55,1.6
2/22/2021,RRSAC8,D93DE9,62,2.15
2/22/2021,RRSAC8,NO TAG,NA,NA
3/1/2021,RRCAN,D93B4F,65,3.1
3/1/2021,RRCAN,D93B63,65,3.15
3/1/2021,RRCAN,D93B68,71,3.97
3/1/2021,RRCAN,D93B6C,65,2.75
3/1/2021,RRCAN,D93B72,63,2.3
3/1/2021,RRCAN,D93B8E,71,3.86
3/1/2021,RRCAN,D93BAC,61,2.56
3/1/2021,RRCAN,D93BAE,67,3.02
3/1/2021,RRCAN,D93BAF,68,3.33
3/1/2021,RRCAN,D93BC3,74,4.52
3/1/2021,RRCAN,D93BCD,70,3.38
3/1/2021,RRCAN,D93BD9,70,3.83
3/1/2021,RRCAN,D93C34,70,3.68
3/1/2021,RRCAN,D93C82,75,4.51
3/1/2021,RRCAN,D93CAE,66,3.2
3/1/2021,RRSAC1,C3887D,57,1.83
3/1/2021,RRSAC1,D93B38,NA,NA
3/1/2021,RRSAC1,D93B56,61,2.26
3/1/2021,RRSAC1,D93B5E,63,2.66
3/1/2021,RRSAC1,D93B6D,62,2.23
3/1/2021,RRSAC1,D93B7B,57,1.69
3/1/2021,RRSAC1,D93B7D,NA,NA
3/1/2021,RRSAC1,D93B7F,67,3
3/1/2021,RRSAC1,D93B9C,NA,NA
3/1/2021,RRSAC1,D93BAB,60,2.04
3/1/2021,RRSAC1,D93BE1,58,1.87
3/1/2021,RRSAC1,D93BED,61,2.16
3/1/2021,RRSAC1,D93BF3,58,1.89
3/1/2021,RRSAC1,D93BFD,68,3.3
3/1/2021,RRSAC1,D93C4A,55,1.5
3/1/2021,RRSAC1,D93C64,NA,NA
3/1/2021,RRSAC1,D93C73,NA,NA
3/1/2021,RRSAC1,D93C7B,60,1.99
3/1/2021,RRSAC1,D93CB8,58,1.81
3/1/2021,RRSAC1,DBCEF0,61,2.15
3/1/2021,RRSAC2A,C38870,55,1.44
3/1/2021,RRSAC2A,C388A7,63,2.85
3/1/2021,RRSAC2A,C388A9,65,3.05
3/1/2021,RRSAC2A,C388B4,NA,NA
3/1/2021,RRSAC2A,D93B3D,67,3.32
3/1/2021,RRSAC2A,D93B8B,71,3.95
3/1/2021,RRSAC2A,D93BBC,69,3.45
3/1/2021,RRSAC2A,D93BD5,68,3.32
3/1/2021,RRSAC2A,D93BD7,69,3.7
3/1/2021,RRSAC2A,D93BDC,70,3.81
3/1/2021,RRSAC2A,D93BDD,67,3.17
3/1/2021,RRSAC2A,D93C01,72,3.87
3/1/2021,RRSAC2A,D93C05,62,2.5
3/1/2021,RRSAC2A,D93C4C,60,2.36
3/1/2021,RRSAC2A,D93C5C,66,3.01
3/1/2021,RRSAC2A,D93C97,66,3.11
3/1/2021,RRSAC2A,DBCE18,NA,NA
3/1/2021,RRSAC2A,DBCEEF,NA,NA
3/1/2021,RRSAC2C,D93B76,62,2.5
3/1/2021,RRSAC2C,D93B8C,69,3.92
3/1/2021,RRSAC2C,D93B90,NA,NA
3/1/2021,RRSAC2C,D93B99,71,4.08
3/1/2021,RRSAC2C,D93B9A,63,2.88
