Date,LOCATION,PIT,Length.mm,Weight.g
4/9/2019,RRSAC2B,D6E78,67,3.48
4/9/2019,RRSAC2B,D6E85,NA,NA
4/9/2019,RRSAC2B,D6E9B,67,3.63
4/9/2019,RRSAC3,B03AA,53,1.73
4/9/2019,RRSAC3,B03B4,65,3.14
4/9/2019,RRSAC3,B03D1,54,1.64
4/9/2019,RRSAC3,B03D7,NA,NA
4/9/2019,RRSAC3,B03D8,59,2.26
4/9/2019,RRSAC3,B03D9,55,2.01
4/9/2019,RRSAC3,B03E8,57,2.03
4/9/2019,RRSAC3,B0406,NA,NA
4/9/2019,RRSAC3,B041D,NA,NA
4/9/2019,RRSAC3,B0423,58,2.08
4/9/2019,RRSAC3,B043D,61,2.55
4/9/2019,RRSAC3,B0448,60,2.23
4/9/2019,RRSAC3,B044A,55,1.7
4/9/2019,RRSAC3,B0456,52,1.59
4/9/2019,RRSAC3,B047E,NA,NA
4/9/2019,RRSAC3,B0481,53,1.81
4/9/2019,RRSAC3,B0488,56,1.81
4/9/2019,RRSAC3,B04B0,54,1.61
4/9/2019,RRSAC3,B04B1,49,1.3
4/9/2019,RRSAC3,B04B3,52,1.4
4/9/2019,RRSAC3,B04B7,60,2.39
4/9/2019,RRSAC3,B04C7,NA,NA
4/9/2019,RRSAC3,B04C8,60,2.32
4/9/2019,RRSAC3,B04CB,54,1.86
4/9/2019,RRSAC3,D6E80,61,2.4
4/9/2019,RRSAC3,D6EC1,54,1.8
4/9/2019,RRSAC3,D6ED1,57,2.35
4/9/2019,RRSAC4,B03A6,60,2.68
4/9/2019,RRSAC4,B03C4,64,3.24
4/9/2019,RRSAC4,B03D3,60,2.5
4/9/2019,RRSAC4,B03E2,64,2.73
4/9/2019,RRSAC4,B0408,65,3.35
4/9/2019,RRSAC4,B0418,67,3.2
4/9/2019,RRSAC4,B041F,57,2.24
4/9/2019,RRSAC4,B042A,57,2.21
4/9/2019,RRSAC4,B0434,60,2.61
4/9/2019,RRSAC4,B0437,65,3.09
4/9/2019,RRSAC4,B0443,63,3.04
4/9/2019,RRSAC4,B044B,65,2.85
4/9/2019,RRSAC4,B044D,63,2.73
4/9/2019,RRSAC4,B0462,57,2.21
4/9/2019,RRSAC4,B0474,70,3.48
4/9/2019,RRSAC4,B0487,67,3.57
4/9/2019,RRSAC4,B048B,63,2.84
4/9/2019,RRSAC4,B04B6,69,3.71
4/9/2019,RRSAC4,B04B8,NA,NA
4/9/2019,RRSAC4,D6E7B,65,3.31
4/9/2019,RRSAC4,D6E88,62,2.8
4/9/2019,RRSAC4,D6E89,58,2.7
4/9/2019,RRSAC4,D6E95,70,3.93
4/9/2019,RRSAC4,D6E99,NA,NA
4/9/2019,RRSAC4,D6E9C,62,2.89
4/9/2019,RRSAC4,D6EA5,65,3.41
4/9/2019,RRSAC4,D6EA9,68,3.55
4/9/2019,RRSAC4,D6EB5,NA,NA
4/9/2019,RRSAC4,D6ECB,66,3.36
4/9/2019,RRSAC4,D6ED0,70,4.29
